market,year,month,company_id,company_name,revenue_current,revenue_previous_month,revenue_same_month_last_year,revenue_mom_change_pct,revenue_yoy_change_pct,revenue_ytd_last_year,revenue_ytd_change_pct,note
twse,2021,10,1104,環泥,558944,528251,495885,5.81,12.71,4382436,12.2,-
twse,2021,11,1104,環泥,592281,558944,488513,5.96,21.24,4870949,13.1,-
twse,2021,12,1104,環泥,569625,592281,555150,-3.82,2.6,5426099,12.03,-
twse,2022,1,1104,環泥,592322,569625,511466,3.98,15.8,511466,15.8,-
twse,2022,2,1104,環泥,348338,592322,354013,-41.19,-1.6,865479,8.68,-
twse,2022,3,1104,環泥,591593,348338,575019,69.83,2.88,1440498,6.36,-
twse,2022,4,1104,環泥,638493,591593,523569,7.92,21.95,1964066,10.52,-
twse,2022,5,1104,環泥,537082,638493,533814,-15.88,0.61,2497881,8.4,-
twse,2022,6,1104,環泥,573028,537082,407130,6.69,40.74,2905011,12.93,-
twse,2022,7,1104,環泥,580420,573028,493738,1.28,17.55,3398749,13.6,-
twse,2022,8,1104,環泥,605512,580420,431224,4.32,40.41,3829973,16.62,-
twse,2022,9,1104,環泥,597159,605512,528251,-1.37,13.04,4358224,16.19,-
twse,2022,10,1104,環泥,634981,597159,558944,6.33,13.6,4917168,15.89,-
twse,2022,11,1104,環泥,631827,634981,592281,-0.49,6.67,5509449,14.9,-
twse,2022,12,1104,環泥,725055,631827,569625,14.75,27.28,6079074,16.06,-
twse,2023,1,1104,環泥,504378,725055,592322,-30.43,-14.84,592322,-14.84,-
twse,2023,2,1104,環泥,591525,504378,348338,17.27,69.81,940660,16.5,1月份適逢過年
twse,2023,3,1104,環泥,739446,591525,591593,25.0,24.99,1532253,19.78,-
twse,2023,4,1104,環泥,644087,739446,638493,-12.89,0.87,2170746,14.22,-
twse,2023,5,1104,環泥,671021,644087,537082,4.18,24.93,2707829,16.34,-
twse,2023,6,1104,環泥,604263,671021,573028,-9.94,5.45,3280857,14.44,-
twse,2023,7,1104,環泥,637246,604263,580420,5.45,9.79,3861277,13.74,-
twse,2023,8,1104,環泥,617197,637246,605512,-3.14,1.92,4466788,12.14,-
twse,2023,9,1104,環泥,618592,617197,597159,0.22,3.58,5063948,11.13,-
twse,2023,10,1104,環泥,654514,618592,634981,5.8,3.07,5698929,10.23,-
twse,2023,11,1104,環泥,777614,654514,631827,18.8,23.07,6330757,11.51,-
twse,2023,12,1104,環泥,742480,777614,725055,-4.51,2.4,7055812,10.58,-
twse,2024,1,1104,環泥,680762,742480,504378,-8.31,34.97,504378,34.97,-
twse,2024,2,1104,環泥,477355,680762,591525,-29.87,-19.3,1095903,5.67,-
twse,2024,3,1104,環泥,750456,477355,739446,57.21,1.48,1835349,3.98,-
twse,2024,4,1104,環泥,686687,750456,644087,-8.49,6.61,2479436,4.67,-
twse,2024,5,1104,環泥,743116,686687,671021,8.21,10.74,3150457,5.96,-
twse,2024,6,1104,環泥,662277,743116,604263,-10.87,9.6,3754719,6.54,-
twse,2024,7,1104,環泥,621001,662277,637246,-6.23,-2.54,4391965,5.22,-
twse,2024,8,1104,環泥,652544,621001,617197,5.07,5.72,5009162,5.29,-
twse,2024,9,1104,環泥,599242,652544,618592,-8.16,-3.12,5627754,4.36,-
twse,2024,10,1104,環泥,641942,599242,654514,7.12,-1.92,6282268,3.71,-
twse,2024,11,1104,環泥,682994,641942,777614,6.39,-12.16,7059882,1.96,-
twse,2024,12,1104,環泥,755359,682994,742480,10.59,1.73,7802362,1.94,-
twse,2025,1,1104,環泥,687804,755359,680762,-8.94,1.03,680762,1.03,-
twse,2025,2,1104,環泥,538636,687804,477355,-21.68,12.83,1158116,5.89,-
twse,2025,3,1104,環泥,702215,538636,750456,30.36,-6.42,1908572,1.05,-
twse,2025,4,1104,環泥,698668,702215,686687,-0.5,1.74,2595259,1.23,-
twse,2025,5,1104,環泥,643106,698668,743116,-7.95,-13.45,3338375,-2.03,-
twse,2025,6,1104,環泥,627049,643106,662277,-2.49,-5.31,4000652,-2.57,-
twse,2025,7,1104,環泥,575078,627049,621001,-8.28,-7.39,4621653,-3.22,-
twse,2025,8,1104,環泥,603054,575078,652544,4.86,-7.58,5274197,-3.76,-
twse,2025,9,1104,環泥,707407,603054,599242,17.3,18.05,5873438,-1.53,-
twse,2025,10,1104,環泥,723076,707407,641942,2.21,12.63,6515381,-0.14,-
twse,2025,11,1104,環泥,636793,723076,682994,-11.93,-6.76,7198374,-0.77,-
twse,2025,12,1104,環泥,779128,636793,755359,22.35,3.14,7953734,-0.39,-
twse,2026,1,1104,環泥,718229,779128,687804,-7.81,4.42,687804,4.42,-
twse,2026,2,1104,環泥,460060,718229,538636,-35.94,-14.58,1226440,-3.92,-
twse,2026,3,1104,環泥,580759,460060,702215,26.23,-17.29,1928654,-8.79,-
twse,2026,4,1104,環泥,635959,580759,698668,9.5,-8.97,2627322,-8.84,-
twse,2026,5,1104,環泥,655816,635959,643106,3.12,1.97,3270428,-6.71,-
twse,2026,6,1104,環泥,508460,655816,627049,-22.46,-18.91,3897477,-8.67,-
twse,2026,7,1104,環泥,663235,508460,575078,30.43,15.32,4472556,-5.59,-
twse,2026,8,1104,環泥,517521,663235,603054,-21.97,-14.18,5075610,-6.61,-
twse,2020,1,1108,幸福,296395,377849,353189,-21.55,-16.08,353189,-16.08,-
twse,2020,2,1108,幸福,390288,296395,168065,31.67,132.22,521254,31.73,因去年同期適逢農曆春節假期發貨天數較少外，本月因部分同業設備維修出貨量下降，惟整體市場需求上升，致本公司發貨量增加。
twse,2020,3,1108,幸福,418037,390288,313093,7.1,33.51,834347,32.4,-
twse,2020,4,1108,幸福,404198,418037,323834,-3.31,24.81,1158181,30.28,-
twse,2020,5,1108,幸福,357162,404198,305274,-11.63,16.99,1463455,27.51,-
twse,2020,6,1108,幸福,360616,357162,271998,0.96,32.58,1735453,28.3,-
twse,2020,7,1108,幸福,384035,360616,313198,6.49,22.61,2048651,27.43,-
twse,2020,8,1108,幸福,366847,384035,298541,-4.47,22.87,2347192,26.85,-
twse,2020,9,1108,幸福,380768,366847,312444,3.79,21.86,2659636,26.27,-
twse,2020,10,1108,幸福,381651,380768,348338,0.23,9.56,3007974,24.33,-
twse,2020,11,1108,幸福,402129,381651,345873,5.36,16.26,3353847,23.5,-
twse,2020,12,1108,幸福,388124,402129,377849,-3.48,2.71,3731696,21.39,-
twse,2021,1,1108,幸福,417355,388124,296395,7.53,40.81,296395,40.81,-
twse,2021,2,1108,幸福,279071,417355,390288,-33.13,-28.49,686683,1.41,-
twse,2021,3,1108,幸福,349527,279071,418037,25.24,-16.38,1104720,-5.31,-
twse,2021,4,1108,幸福,345563,349527,404198,-1.13,-14.5,1508918,-7.78,-
twse,2021,5,1108,幸福,357039,345563,357162,3.32,-0.03,1866080,-6.29,-
twse,2021,6,1108,幸福,325660,357039,360616,-8.78,-9.69,2226696,-6.84,-
twse,2021,7,1108,幸福,310860,325660,384035,-4.54,-19.05,2610731,-8.64,-
twse,2021,8,1108,幸福,249977,310860,366847,-19.58,-31.85,2977578,-11.5,-
twse,2021,9,1108,幸福,269964,249977,380768,7.99,-29.1,3358346,-13.49,-
twse,2021,10,1108,幸福,276724,269964,381651,2.5,-27.49,3739997,-14.92,-
twse,2021,11,1108,幸福,268037,276724,402129,-3.13,-33.34,4142126,-16.71,-
twse,2021,12,1108,幸福,319368,268037,388046,19.15,-17.69,4530172,-16.79,-
twse,2022,1,1108,幸福,324664,319368,417355,1.65,-22.2,417355,-22.2,-
twse,2022,2,1108,幸福,210635,324664,279071,-35.12,-24.52,696426,-23.13,-
twse,2022,3,1108,幸福,345612,210635,349527,64.08,-1.12,1045953,-15.77,-
twse,2022,4,1108,幸福,335518,345612,345563,-2.92,-2.9,1391516,-12.58,-
twse,2022,5,1108,幸福,332258,335518,357039,-0.97,-6.94,1748555,-11.43,-
twse,2022,6,1108,幸福,334113,332258,325660,0.55,2.59,2074215,-9.22,-
twse,2022,7,1108,幸福,326691,334113,310860,-2.22,5.09,2385075,-7.36,-
twse,2022,8,1108,幸福,390053,326691,249977,19.39,56.03,2635052,-1.34,去年同期本公司石材減產，致本月與去年同期相較增加50%以上。
twse,2022,9,1108,幸福,346635,390053,269964,-11.13,28.4,2905016,1.41,-
twse,2022,10,1108,幸福,401202,346635,276724,15.74,44.98,3181740,5.2,-
twse,2022,11,1108,幸福,383773,401202,268037,-4.34,43.17,3449777,8.15,-
twse,2022,12,1108,幸福,418326,383773,319245,9.0,31.03,3769022,10.09,-
twse,2023,1,1108,幸福,294901,418326,324664,-29.5,-9.16,324664,-9.16,-
twse,2023,2,1108,幸福,361748,294901,210635,22.66,71.74,535299,22.66,本月較去年同期營收增加逾50%，主係去年2月適逢年假，營業日數較短所致。
twse,2023,3,1108,幸福,436030,361748,345612,20.53,26.16,880911,24.03,-
twse,2023,4,1108,幸福,396170,436030,335518,-9.14,18.07,1216429,22.39,-
twse,2023,5,1108,幸福,482963,396170,332258,21.9,45.35,1548687,27.32,-
twse,2023,6,1108,幸福,442961,482963,334113,-8.28,32.57,1882800,28.25,-
twse,2023,7,1108,幸福,441143,442961,326691,-0.41,35.03,2209491,29.25,-
twse,2023,8,1108,幸福,430420,441143,390053,-2.43,10.34,2599544,26.41,-
twse,2023,9,1108,幸福,404171,430420,346635,-6.09,16.59,2946179,25.26,-
twse,2023,10,1108,幸福,451146,404171,401202,11.62,12.44,3347381,23.72,-
twse,2023,11,1108,幸福,503715,451146,383773,11.65,31.25,3731154,24.5,-
twse,2023,12,1108,幸福,449490,503715,418099,-10.76,7.5,4149253,22.78,-
twse,2024,1,1108,幸福,457149,449490,294901,1.7,55.01,294901,55.01,去年年假期間在一月，本年度在二月，差異係單純時間性問題。
twse,2024,2,1108,幸福,286337,457149,361748,-37.36,-20.84,656649,13.22,-
twse,2024,3,1108,幸福,449482,286337,436030,56.97,3.08,1092679,9.17,-
twse,2024,4,1108,幸福,426739,449482,396170,-5.05,7.71,1488849,8.78,-
twse,2024,5,1108,幸福,435713,426739,482963,2.1,-9.78,1971812,4.24,-
twse,2024,6,1108,幸福,354661,435713,442961,-18.6,-19.93,2414773,-0.19,-
twse,2024,7,1108,幸福,344972,354661,441143,-2.73,-21.8,2855916,-3.53,-
twse,2024,8,1108,幸福,382273,344972,430420,10.81,-11.18,3286336,-4.53,-
twse,2024,9,1108,幸福,417664,382273,404171,9.25,3.33,3690507,-3.67,-
twse,2024,10,1108,幸福,397720,417664,451146,-4.77,-11.84,4141653,-4.56,-
twse,2024,11,1108,幸福,410786,397720,503715,3.28,-18.44,4645368,-6.06,-
twse,2024,12,1108,幸福,503627,410786,449375,22.6,12.07,5094743,-4.46,-
twse,2025,1,1108,幸福,448229,503627,457149,-10.99,-1.95,457149,-1.95,-
twse,2025,2,1108,幸福,356169,448229,286337,-20.53,24.38,743486,8.19,-
twse,2025,3,1108,幸福,408312,356169,449482,14.63,-9.15,1192968,1.65,-
twse,2025,4,1108,幸福,410688,408312,426739,0.58,-3.76,1619707,0.22,-
twse,2025,5,1108,幸福,388571,410688,435713,-5.38,-10.81,2055420,-2.11,-
twse,2025,6,1108,幸福,361327,388571,354661,-7.01,1.87,2410081,-1.52,-
twse,2025,7,1108,幸福,357412,361327,344972,-1.08,3.6,2755053,-0.88,-
twse,2025,8,1108,幸福,344143,357412,382273,-3.71,-9.97,3137326,-1.99,-
twse,2025,9,1108,幸福,350532,344143,417664,1.85,-16.07,3554990,-3.64,-
twse,2025,10,1108,幸福,326009,350532,397720,-6.99,-18.03,3952710,-5.09,-
twse,2025,11,1108,幸福,326349,326009,410786,0.1,-20.55,4363496,-6.54,-
twse,2025,12,1108,幸福,373043,326349,503598,14.3,-25.92,4867094,-8.55,-
twse,2026,1,1108,幸福,374664,373043,448229,0.43,-16.41,448229,-16.41,-
twse,2026,2,1108,幸福,259157,374664,356169,-30.82,-27.23,804398,-21.2,-
twse,2026,3,1108,幸福,346885,259157,408312,33.85,-15.04,1212710,-19.13,-
twse,2026,4,1108,幸福,322871,346885,410688,-6.92,-21.38,1623398,-19.7,-
twse,2026,5,1108,幸福,335095,322871,388571,3.78,-13.76,2011969,-18.55,-
twse,2026,6,1108,幸福,265297,335095,361327,-20.82,-26.57,2373296,-19.77,-
twse,2026,7,1108,幸福,309786,265297,357412,16.76,-13.32,2730708,-18.93,-
twse,2026,8,1108,幸福,290125,309786,344143,-6.34,-15.69,3074851,-18.56,-
twse,2020,1,1109,信大,476715,691591,668892,-31.06,-28.73,668892,-28.73,-
twse,2020,2,1109,信大,199776,476715,149960,-58.09,33.21,818852,-17.38,-
twse,2020,3,1109,信大,488590,199776,541582,144.56,-9.78,1360434,-14.35,-
twse,2020,4,1109,信大,772697,488590,753252,58.14,2.58,2113686,-8.32,-
twse,2020,5,1109,信大,706916,772697,800417,-8.51,-11.68,2914103,-9.24,-
twse,2020,6,1109,信大,611254,706916,658066,-13.53,-7.11,3572169,-8.85,-
twse,2020,7,1109,信大,656183,611254,597879,7.35,9.75,4170048,-6.18,-
twse,2020,8,1109,信大,625696,656183,727862,-4.64,-14.03,4897910,-7.35,-
twse,2020,9,1109,信大,675602,625696,722519,7.97,-6.49,5620429,-7.24,-
twse,2020,10,1109,信大,789783,675602,638725,16.9,23.64,6259154,-4.08,-
twse,2020,11,1109,信大,719102,789783,870651,-8.94,-17.4,7129805,-5.71,-
twse,2020,12,1109,信大,852626,719102,691591,18.56,23.28,7821396,-3.15,-
twse,2021,1,1109,信大,739226,852626,476715,-13.3,55.06,476715,55.06,去年營收因逢農曆春節假期致工作天數短少及大陸新冠肺炎疫情影響而下降
twse,2021,2,1109,信大,190339,739226,199776,-74.25,-4.72,676491,37.4,-
twse,2021,3,1109,信大,882786,190339,488590,363.79,80.68,1165081,55.55,"去年同期受新冠疫情影響,本月已恢復正常穩健出貨."
twse,2021,4,1109,信大,766026,882786,772697,-13.22,-0.86,1937778,33.05,-
twse,2021,5,1109,信大,627354,766026,706916,-18.1,-11.25,2644694,21.21,-
twse,2021,6,1109,信大,492001,627354,611254,-21.57,-19.5,3255948,13.56,-
twse,2021,7,1109,信大,492134,492001,656183,0.02,-25.0,3912131,7.09,-
twse,2021,8,1109,信大,591358,492134,625696,20.16,-5.48,4537827,5.36,-
twse,2021,9,1109,信大,376885,591358,675602,-36.26,-44.21,5213429,-1.06,-
twse,2021,10,1109,信大,660615,376885,789783,75.28,-16.35,6003212,-3.07,-
twse,2021,11,1109,信大,781722,660615,719102,18.33,8.7,6722314,-1.81,-
twse,2021,12,1109,信大,777783,781722,852626,-0.5,-8.77,7574940,-2.59,-
twse,2022,1,1109,信大,566897,777783,739226,-27.11,-23.31,739226,-23.31,-
twse,2022,2,1109,信大,181644,566897,190339,-67.95,-4.56,929565,-19.47,-
twse,2022,3,1109,信大,490643,181644,882786,170.11,-44.42,1812351,-31.62,-
twse,2022,4,1109,信大,519822,490643,766026,5.94,-32.14,2578377,-31.77,-
twse,2022,5,1109,信大,654002,519822,627354,25.81,4.24,3205731,-24.72,-
twse,2022,6,1109,信大,591868,654002,492001,-9.5,20.29,3697732,-18.73,-
twse,2022,7,1109,信大,557403,591868,492134,-5.82,13.26,4189866,-14.97,-
twse,2022,8,1109,信大,478276,557403,591358,-14.19,-19.12,4781224,-15.49,-
twse,2022,9,1109,信大,634886,478276,376885,32.74,68.45,5158109,-9.35,因2021年9月16日至30日大陸地區能耗雙控政策下停運停產
twse,2022,10,1109,信大,527209,634886,660615,-16.96,-20.19,5818724,-10.58,-
twse,2022,11,1109,信大,669587,527209,781722,27.0,-14.34,6600446,-11.03,-
twse,2022,12,1109,信大,516142,669587,777783,-22.91,-33.63,7378229,-13.41,-
twse,2023,1,1109,信大,298010,516142,566897,-42.26,-47.43,566897,-47.43,-
twse,2023,2,1109,信大,410951,298010,181644,37.89,126.23,748541,-5.28,國內水泥售價及銷售量有逐漸提高
twse,2023,3,1109,信大,625197,410951,490643,52.13,27.42,1239184,7.66,-
twse,2023,4,1109,信大,552377,625197,519822,-11.64,6.26,1759006,7.25,-
twse,2023,5,1109,信大,627486,552377,654002,13.59,-4.05,2413008,4.18,-
twse,2023,6,1109,信大,516592,627486,591868,-17.67,-12.71,3004875,0.85,-
twse,2023,7,1109,信大,562522,516592,557403,8.89,0.91,3562279,0.86,-
twse,2023,8,1109,信大,541722,562522,478276,-3.69,13.26,4040555,2.33,-
twse,2023,9,1109,信大,490929,541722,634886,-9.37,-22.67,4675441,-1.06,-
twse,2023,10,1109,信大,531941,490929,527209,8.35,0.89,5202650,-0.86,-
twse,2023,11,1109,信大,532975,531941,669587,0.19,-20.4,5872237,-3.09,-
twse,2023,12,1109,信大,569161,532975,516142,6.78,10.27,6388379,-2.01,-
twse,2024,1,1109,信大,466562,569161,298010,-18.02,56.55,298010,56.55,"信一預拌第二套設備於112年5月開始運行生產.桃園地區建案逐漸增加,亦促進出貨量增加."
twse,2024,2,1109,信大,226768,466562,410951,-51.39,-44.81,708961,-2.2,-
twse,2024,3,1109,信大,403740,226768,625197,78.04,-35.42,1334158,-17.77,-
twse,2024,4,1109,信大,441921,403740,552377,9.45,-19.99,1886535,-18.42,-
twse,2024,5,1109,信大,516800,441921,627486,16.94,-17.63,2514021,-18.22,-
twse,2024,6,1109,信大,417314,516800,516592,-19.25,-19.21,3030613,-18.39,-
twse,2024,7,1109,信大,382035,417314,562522,-8.45,-32.08,3593135,-20.53,-
twse,2024,8,1109,信大,359275,382035,541722,-5.95,-33.67,4134857,-22.26,-
twse,2024,9,1109,信大,317761,359275,490929,-11.55,-35.27,4625786,-23.64,-
twse,2024,10,1109,信大,348562,317761,531941,9.69,-34.47,5157727,-24.75,-
twse,2024,11,1109,信大,378299,348562,532975,8.53,-29.02,5690702,-25.15,-
twse,2024,12,1109,信大,397254,378299,569161,5.01,-30.2,6259863,-25.61,-
twse,2025,1,1109,信大,304555,397254,466562,-23.33,-34.72,466562,-34.72,-
twse,2025,2,1109,信大,238647,304555,226768,-21.64,5.23,693330,-21.65,-
twse,2025,3,1109,信大,446709,238647,403740,87.18,10.64,1097070,-9.76,-
twse,2025,4,1109,信大,434011,446709,441921,-2.84,-1.78,1538991,-7.47,-
twse,2025,5,1109,信大,407283,434011,516800,-6.15,-21.19,2055791,-10.92,-
twse,2025,6,1109,信大,390871,407283,417314,-4.02,-6.33,2473105,-10.15,-
twse,2025,7,1109,信大,367999,390871,382035,-5.85,-3.67,2855140,-9.28,-
twse,2025,8,1109,信大,365337,367999,359275,-0.72,1.68,3214415,-8.05,-
twse,2025,9,1109,信大,379708,365337,317761,3.93,19.49,3532176,-5.57,-
twse,2025,10,1109,信大,325978,379708,348562,-14.15,-6.47,3880738,-5.65,-
twse,2025,11,1109,信大,354802,325978,378299,8.84,-6.21,4259037,-5.7,-
twse,2025,12,1109,信大,415638,354802,397254,17.14,4.62,4656291,-4.82,-
twse,2026,1,1109,信大,373777,415638,304555,-10.07,22.72,304555,22.72,-
twse,2026,2,1109,信大,167550,373777,238647,-55.17,-29.79,543202,-0.34,-
twse,2026,3,1109,信大,314014,167550,446709,87.41,-29.7,989911,-13.59,-
twse,2026,4,1109,信大,340192,314014,434011,8.33,-21.61,1423922,-16.03,-
twse,2026,5,1109,信大,348178,340192,407283,2.34,-14.51,1831205,-15.69,-
twse,2026,6,1109,信大,314135,348178,390871,-9.77,-19.63,2222076,-16.39,-
twse,2026,7,1109,信大,292047,314135,367999,-7.03,-20.63,2590075,-16.99,-
twse,2026,8,1109,信大,268621,292047,365337,-8.02,-26.47,2955412,-18.16,-
twse,2020,1,1110,東泥,126262,150784,186293,-16.26,-32.22,186293,-32.22,-
twse,2020,2,1110,東泥,115270,126262,82927,-8.7,39.0,269220,-10.28,-
twse,2020,3,1110,東泥,146412,115270,147819,27.01,-0.95,417039,-6.97,-
twse,2020,4,1110,東泥,145822,146412,118229,-0.4,23.33,535268,-0.28,-
twse,2020,5,1110,東泥,106356,145822,132249,-27.06,-19.57,667517,-4.1,-
twse,2020,6,1110,東泥,130369,106356,114080,22.57,14.27,781597,-1.42,-
twse,2020,7,1110,東泥,124643,130369,114772,-4.39,8.6,896369,-0.13,-
twse,2020,8,1110,東泥,98636,124643,120521,-20.86,-18.15,1016890,-2.27,-
twse,2020,9,1110,東泥,143254,98636,121926,45.23,17.49,1138816,-0.15,-
twse,2020,10,1110,東泥,143594,143254,143344,0.23,0.17,1282160,-0.12,-
twse,2020,11,1110,東泥,149741,143594,151996,4.28,-1.48,1434156,-0.26,-
twse,2020,12,1110,東泥,160628,149741,150784,7.27,6.52,1584940,0.38,-
twse,2021,1,1110,東泥,137866,160628,126262,-14.17,9.19,126262,9.19,-
twse,2021,2,1110,東泥,103108,137866,115270,-25.21,-10.55,241532,-0.23,-
twse,2021,3,1110,東泥,146368,103108,146412,41.95,-0.03,387944,-0.15,-
twse,2021,4,1110,東泥,143902,146368,145822,-1.68,-1.31,533766,-0.47,-
twse,2021,5,1110,東泥,141730,143902,106356,-1.5,33.25,640122,5.13,-
twse,2021,6,1110,東泥,262145,141730,130369,84.96,101.07,770491,21.36,主要係因子公司東南資產開發股份有限公司認列收入
twse,2021,7,1110,東泥,159247,262145,124643,-39.25,27.76,895134,22.25,-
twse,2021,8,1110,東泥,109276,159247,98636,-31.37,10.78,993770,21.11,-
twse,2021,9,1110,東泥,140017,109276,143254,28.13,-2.25,1137024,18.17,-
twse,2021,10,1110,東泥,151364,140017,143594,8.1,5.41,1280618,16.74,-
twse,2021,11,1110,東泥,160698,151364,149741,6.16,7.31,1430359,15.75,-
twse,2021,12,1110,東泥,184874,160698,160628,15.04,15.09,1590987,15.68,-
twse,2022,1,1110,東泥,166858,184874,137866,-9.74,21.02,137866,21.02,-
twse,2022,2,1110,東泥,97391,166858,103108,-41.63,-5.54,240974,9.65,-
twse,2022,3,1110,東泥,178972,97391,146368,83.76,22.27,387342,14.42,-
twse,2022,4,1110,東泥,114127,178972,143902,-36.23,-20.69,531244,4.91,-
twse,2022,5,1110,東泥,89660,114127,141730,-21.43,-36.73,672974,-3.85,-
twse,2022,6,1110,東泥,115133,89660,262145,28.41,-56.08,935119,-18.49,主要係去年子公司東南資產股份有限公司認列收入
twse,2022,7,1110,東泥,134470,115133,159247,16.79,-15.55,1094366,-18.07,-
twse,2022,8,1110,東泥,176935,134470,109276,31.57,61.91,1203643,-10.8,主要係母公司東南水泥股份有限公司以及子公司東南高良資源再生股份有限公司銷貨收入較去年同期增加
twse,2022,9,1110,東泥,157462,176935,140017,-11.0,12.45,1343660,-8.38,-
twse,2022,10,1110,東泥,197515,157462,151364,25.43,30.49,1495023,-4.44,-
twse,2022,11,1110,東泥,198316,197515,160698,0.4,23.4,1655721,-1.74,-
twse,2022,12,1110,東泥,167733,198316,184874,-15.42,-9.27,1840595,-2.5,-
twse,2023,1,1110,東泥,137873,167733,166858,-17.8,-17.37,166858,-17.37,-
twse,2023,2,1110,東泥,174115,137873,97391,26.28,78.77,264249,18.06,主要本期東南水泥(股)公司銷貨收入增加，係因去年同期遇春節年假，銷貨天數較少及售價調高所致
twse,2023,3,1110,東泥,216150,174115,178972,24.14,20.77,443221,19.15,-
twse,2023,4,1110,東泥,219472,216150,114127,1.53,92.3,557348,34.13,主要係因本公司去年停電無法生產導致銷量下降。
twse,2023,5,1110,東泥,213937,219472,89660,-2.52,138.6,647008,48.61,主要係因本公司去年停電無法生產導致銷量下降。
twse,2023,6,1110,東泥,181890,213937,115133,-14.97,57.98,762141,50.02,主要係因本公司去年停電無法生產導致銷量下降。
twse,2023,7,1110,東泥,168514,181890,134470,-7.35,25.31,896611,46.32,-
twse,2023,8,1110,東泥,160207,168514,176935,-4.92,-9.45,1073546,37.13,-
twse,2023,9,1110,東泥,169364,160207,157462,5.71,7.55,1231008,33.34,-
twse,2023,10,1110,東泥,191120,169364,197515,12.84,-3.23,1428523,28.28,-
twse,2023,11,1110,東泥,229619,191120,198316,20.14,15.78,1626839,26.76,-
twse,2023,12,1110,東泥,211257,229619,167733,-7.99,25.94,1794572,26.68,-
twse,2024,1,1110,東泥,180539,211257,137873,-14.54,30.94,137873,30.94,-
twse,2024,2,1110,東泥,175185,180539,174115,-2.96,0.61,311988,14.01,-
