market,date,rank,code,name,trade_value,trade_volume_shares,closing_price,change,transactions
TPEx,2026-03-31,14,5274,信驊,4172885000.0,385000.0,10700.0,-520.0,380.0
TPEx,2026-03-31,15,6223,旺矽,4096345000.0,1141000.0,3595.0,-140.0,1036.0
TPEx,2026-03-31,16,3529,力旺,4036420000.0,1495000.0,2630.0,-55.0,1313.0
TPEx,2026-03-31,17,7734,印能科技,3996330000.0,1856000.0,2150.0,125.0,1649.0
TPEx,2026-03-31,18,3491,昇達科,3774860000.0,2555000.0,1425.0,-155.0,2208.0
TPEx,2026-03-31,19,8027,鈦昇,3403347500.0,24547000.0,138.5,-5.5,14034.0
TPEx,2026-03-31,20,3260,威剛,3106619500.0,9086000.0,335.0,-35.0,6436.0
TWSE,2026-03-31,1,2330,台積電,134202434218.0,75832456.0,1760.0,20.0,472213.0
TWSE,2026-03-31,2,2313,華通,33297282883.0,131044723.0,248.0,15.0,97260.0
TWSE,2026-03-31,3,2308,台達電,30104157910.0,21389778.0,1380.0,105.0,82241.0
TWSE,2026-03-31,4,2408,南亞科,29884282717.0,147689561.0,198.5,22.0,116397.0
TWSE,2026-03-31,5,2344,華邦電,22302547521.0,248002672.0,90.2,2.8,138047.0
TWSE,2026-03-31,6,0050,元大台灣50,18741416482.0,257738774.0,72.35,1.55,400630.0
TWSE,2026-03-31,7,2317,鴻海,18136622253.0,95729350.0,187.5,6.5,99913.0
TWSE,2026-03-31,8,2454,聯發科,17227711850.0,11429002.0,1490.0,20.0,29883.0
TWSE,2026-03-31,9,2383,台光電,14019630926.0,5256642.0,2600.0,185.0,21082.0
TWSE,2026-03-31,10,3661,世芯-KY,12967150770.0,5079385.0,2485.0,265.0,40424.0
TWSE,2026-03-31,11,8046,南電,12578431388.0,22840420.0,522.0,58.0,28362.0
TWSE,2026-03-31,12,3017,奇鋐,11549811957.0,5757841.0,1990.0,145.0,22746.0
TWSE,2026-03-31,13,2367,燿華,11417510487.0,150492756.0,73.5,3.0,85148.0
TWSE,2026-03-31,14,6770,力積電,11133975327.0,207091698.0,53.1,5.0,101838.0
TWSE,2026-03-31,15,00981A,主動統一台股增長,9429279236.0,476472855.0,19.48,0.97,196955.0
TWSE,2026-03-31,16,2345,智邦,9267998168.0,6030444.0,1510.0,125.0,15562.0
TWSE,2026-03-31,17,4958,臻鼎-KY,9199889357.0,43495120.0,206.5,20.0,34227.0
TWSE,2026-03-31,18,3711,日月光投控,9105007764.0,27274107.0,328.5,25.0,22695.0
TWSE,2026-03-31,19,1303,南亞,8925552619.0,117821245.0,73.9,7.5,64437.0
TWSE,2026-03-31,20,3715,定穎投控,8247986576.0,46170962.0,175.0,10.0,35849.0
TPEx,2026-04-01,1,3105,穩懋,18428576000.0,48828000.0,376.5,25.0,33595.0
TPEx,2026-04-01,2,8299,群聯,8269295000.0,5079000.0,1650.0,150.0,3824.0
TPEx,2026-04-01,3,6274,台燿,7953635000.0,12960000.0,623.0,54.0,9734.0
TPEx,2026-04-01,4,6223,旺矽,5493135000.0,1409000.0,3950.0,355.0,1280.0
TPEx,2026-04-01,5,8358,金居,4798089000.0,19386000.0,243.0,6.5,12831.0
TPEx,2026-04-01,6,3491,昇達科,4779250000.0,3164000.0,1495.0,70.0,2721.0
TPEx,2026-04-01,7,3131,弘塑,4037890000.0,1376000.0,2930.0,180.0,1225.0
TPEx,2026-04-01,8,3211,順達,3862546500.0,10862000.0,352.5,7.5,8116.0
TPEx,2026-04-01,9,3081,聯亞,3487610000.0,2031000.0,1730.0,155.0,1530.0
TPEx,2026-04-01,10,1785,光洋科,3225601900.0,34775000.0,91.9,2.4,17076.0
TPEx,2026-04-01,11,3529,力旺,3067280000.0,1111000.0,2725.0,95.0,961.0
TPEx,2026-04-01,12,3324,雙鴻,2977606000.0,3232000.0,920.0,41.0,2819.0
TPEx,2026-04-01,13,1815,富喬,2929069600.0,29317000.0,98.7,2.9,16242.0
TPEx,2026-04-01,14,6683,雍智科技,2919400000.0,1961000.0,1505.0,135.0,1600.0
TPEx,2026-04-01,15,5274,信驊,2879885000.0,251000.0,11315.0,615.0,250.0
TPEx,2026-04-01,16,3264,欣銓,2860877000.0,17292000.0,166.0,10.5,10604.0
TPEx,2026-04-01,17,3163,波若威,2458352000.0,2842000.0,866.0,78.0,1420.0
TPEx,2026-04-01,18,3260,威剛,2002185500.0,5500000.0,368.5,33.5,4049.0
TPEx,2026-04-01,19,6488,環球晶,2000798000.0,4777000.0,413.5,-7.0,3890.0
TPEx,2026-04-01,20,6510,精測,1985755000.0,602000.0,3355.0,275.0,575.0
TWSE,2026-04-01,1,2330,台積電,85667372522.0,46457423.0,1855.0,95.0,103263.0
TWSE,2026-04-01,2,2313,華通,27505839927.0,103346718.0,266.0,18.0,78086.0
TWSE,2026-04-01,3,2408,南亞科,25460998092.0,121908452.0,211.0,12.5,69034.0
TWSE,2026-04-01,4,2344,華邦電,19253182752.0,205567931.0,93.1,2.9,111777.0
TWSE,2026-04-01,5,2308,台達電,18509028346.0,12559029.0,1475.0,95.0,27692.0
TWSE,2026-04-01,6,2454,聯發科,17578588190.0,11745526.0,1465.0,25.0,52369.0
TWSE,2026-04-01,7,8046,南電,10000038295.0,17700355.0,574.0,52.0,19403.0
TWSE,2026-04-01,8,0050,元大台灣50,9824716760.0,130698663.0,75.45,3.1,89221.0
TWSE,2026-04-01,9,2317,鴻海,8867580113.0,45229464.0,197.0,9.5,36115.0
TWSE,2026-04-01,10,2383,台光電,8584813555.0,3039597.0,2860.0,260.0,12612.0
TWSE,2026-04-01,11,3017,奇鋐,8527625450.0,4034786.0,2110.0,120.0,10941.0
TWSE,2026-04-01,12,3481,群創,8324559551.0,328715661.0,25.05,1.2,89468.0
TWSE,2026-04-01,13,1303,南亞,8295302606.0,105710042.0,78.7,4.8,56819.0
TWSE,2026-04-01,14,6770,力積電,8189291339.0,148151777.0,54.9,1.8,69845.0
TWSE,2026-04-01,15,2367,燿華,8076876343.0,105229896.0,74.5,1.0,61993.0
TWSE,2026-04-01,16,3715,定穎投控,7887682095.0,43560239.0,180.0,5.0,44398.0
TWSE,2026-04-01,17,2345,智邦,7001411990.0,4304379.0,1660.0,150.0,10534.0
TWSE,2026-04-01,18,2368,金像電,6997637375.0,7499563.0,946.0,86.0,17111.0
TWSE,2026-04-01,19,2360,致茂,6959600005.0,4429071.0,1610.0,145.0,10033.0
TWSE,2026-04-01,20,3711,日月光投控,6642583373.0,18680325.0,361.0,32.5,20707.0
TPEx,2026-04-02,1,3105,穩懋,22681413000.0,58140000.0,376.0,-0.5,42734.0
TPEx,2026-04-02,2,8299,群聯,13645795000.0,8471000.0,1555.0,-95.0,6476.0
TPEx,2026-04-02,3,3260,威剛,11149998000.0,29691000.0,361.5,-7.0,21402.0
TPEx,2026-04-02,4,6274,台燿,10714054000.0,16888000.0,621.0,-2.0,12862.0
TPEx,2026-04-02,5,3081,聯亞,7809925000.0,4197000.0,1825.0,95.0,3348.0
TPEx,2026-04-02,6,6147,頎邦,6045459300.0,72529000.0,84.0,7.6,21859.0
TPEx,2026-04-02,7,3163,波若威,5365130000.0,5672000.0,952.0,86.0,3842.0
TPEx,2026-04-02,8,6223,旺矽,4409505000.0,1138000.0,3765.0,-185.0,1095.0
TPEx,2026-04-02,9,5274,信驊,3898535000.0,333000.0,11690.0,375.0,331.0
TPEx,2026-04-02,10,3491,昇達科,3588100000.0,2345000.0,1495.0,0.0,2147.0
TPEx,2026-04-02,11,3131,弘塑,3460265000.0,1131000.0,3090.0,160.0,1062.0
TPEx,2026-04-02,12,8358,金居,3444707000.0,14211000.0,230.0,-13.0,9671.0
TPEx,2026-04-02,13,3264,欣銓,3403653000.0,20221000.0,161.0,-5.0,13266.0
TPEx,2026-04-02,14,6683,雍智科技,3087100000.0,2072000.0,1450.0,-55.0,1841.0
TPEx,2026-04-02,15,8027,鈦昇,3045980500.0,20174000.0,154.5,2.5,12143.0
TPEx,2026-04-02,16,5347,世界,2893660000.0,25809000.0,110.0,-8.0,11772.0
TPEx,2026-04-02,17,1815,富喬,2845676200.0,28821000.0,96.6,-2.1,17492.0
TPEx,2026-04-02,18,1785,光洋科,2506919900.0,27968000.0,88.1,-3.8,15215.0
TPEx,2026-04-02,19,3324,雙鴻,2403823000.0,2629000.0,910.0,-10.0,2257.0
TPEx,2026-04-02,20,7734,印能科技,2257870000.0,943000.0,2350.0,20.0,873.0
TWSE,2026-04-02,1,2330,台積電,53540295381.0,29332490.0,1810.0,45.0,189628.0
TWSE,2026-04-02,2,2313,華通,32442493219.0,119229438.0,260.0,6.0,99119.0
TWSE,2026-04-02,3,8046,南電,27952637013.0,46908295.0,568.0,6.0,46162.0
TWSE,2026-04-02,4,3037,欣興,25957223443.0,49200504.0,519.0,30.5,53185.0
TWSE,2026-04-02,5,2408,南亞科,24895331475.0,119851725.0,200.5,10.5,81491.0
TWSE,2026-04-02,6,2344,華邦電,17299197617.0,183485734.0,91.8,1.3,99525.0
TWSE,2026-04-02,7,2308,台達電,14489054481.0,9953601.0,1430.0,45.0,28742.0
TWSE,2026-04-02,8,2454,聯發科,13658631065.0,9301597.0,1465.0,0.0,37849.0
TWSE,2026-04-02,9,2383,台光電,11863395991.0,4147382.0,2785.0,75.0,12418.0
TWSE,2026-04-02,10,2409,友達,11824969601.0,700945979.0,16.85,0.9,136320.0
TWSE,2026-04-02,11,6213,聯茂,10110235908.0,59038515.0,170.0,7.0,39926.0
TWSE,2026-04-02,12,3665,貿聯-KY,9730963570.0,4922718.0,1915.0,5.0,9243.0
TWSE,2026-04-02,13,2368,金像電,9468613609.0,10146068.0,905.0,41.0,18571.0
TWSE,2026-04-02,14,2360,致茂,9425242887.0,5962929.0,1535.0,75.0,8244.0
TWSE,2026-04-02,15,2367,燿華,9229532565.0,124332184.0,71.5,3.0,90099.0
TWSE,2026-04-02,16,3711,日月光投控,8925309806.0,24470659.0,361.0,0.0,21446.0
TWSE,2026-04-02,17,4958,臻鼎-KY,8896622212.0,39861027.0,213.5,6.0,35178.0
TWSE,2026-04-02,18,6770,力積電,8583324534.0,155762985.0,53.5,1.4,71453.0
TWSE,2026-04-02,19,0050,元大台灣50,8478357215.0,113976137.0,73.95,1.5,162558.0
TWSE,2026-04-02,20,2317,鴻海,8143562865.0,41954568.0,193.0,4.0,41669.0
TPEx,2026-04-07,1,3105,穩懋,14884624000.0,36764000.0,407.0,31.0,25996.0
TPEx,2026-04-07,2,3163,波若威,11068002000.0,11101000.0,1045.0,93.0,8930.0
TPEx,2026-04-07,3,6147,頎邦,9797093800.0,109577000.0,89.8,5.8,46920.0
TPEx,2026-04-07,4,3260,威剛,8438809000.0,23009000.0,363.0,1.5,15451.0
TPEx,2026-04-07,5,8299,群聯,7911630000.0,5002000.0,1570.0,15.0,3896.0
TPEx,2026-04-07,6,5289,宜鼎,7313814000.0,7219000.0,978.0,21.0,5053.0
TPEx,2026-04-07,7,6274,台燿,6630060000.0,9887000.0,683.0,62.0,7193.0
TPEx,2026-04-07,8,6217,中探針,6306350000.0,31401000.0,200.0,7.5,19490.0
TPEx,2026-04-07,9,3081,聯亞,5907405000.0,2999000.0,2005.0,180.0,2248.0
TPEx,2026-04-07,10,8358,金居,3081679500.0,12659000.0,243.5,13.5,8941.0
TPEx,2026-04-07,11,3131,弘塑,2940705000.0,929000.0,3150.0,60.0,868.0
TPEx,2026-04-07,12,1815,富喬,2912299100.0,28969000.0,102.0,5.4,16337.0
TPEx,2026-04-07,13,3491,昇達科,2806835000.0,1747000.0,1640.0,145.0,1400.0
TPEx,2026-04-07,14,5347,世界,2790925000.0,23381000.0,121.0,11.0,10007.0
TPEx,2026-04-07,15,3324,雙鴻,2781926000.0,3001000.0,918.0,8.0,2699.0
TPEx,2026-04-07,16,6223,旺矽,2731680000.0,700000.0,3920.0,155.0,655.0
TPEx,2026-04-07,17,00679B,元大美債20年,2565025280.0,93696000.0,27.31,0.12,3010.0
TPEx,2026-04-07,18,5274,信驊,2464350000.0,209000.0,11470.0,-220.0,198.0
TPEx,2026-04-07,19,3529,力旺,2402780000.0,863000.0,2795.0,165.0,748.0
TPEx,2026-04-07,20,5475,德宏,2330081500.0,9148000.0,271.0,24.5,5153.0
TWSE,2026-04-07,1,2330,台積電,36785851775.0,19895445.0,1860.0,50.0,72329.0
TWSE,2026-04-07,2,2313,華通,30258287731.0,110531184.0,275.0,15.0,83806.0
TWSE,2026-04-07,3,3037,欣興,20578244270.0,36593469.0,564.0,45.0,39532.0
TWSE,2026-04-07,4,2308,台達電,16839523816.0,11190572.0,1515.0,85.0,25396.0
TWSE,2026-04-07,5,2344,華邦電,15503207239.0,169816458.0,89.4,2.4,107795.0
TWSE,2026-04-07,6,2408,南亞科,15155569933.0,73353667.0,206.0,5.5,50538.0
TWSE,2026-04-07,7,8046,南電,14579288946.0,23582646.0,624.0,56.0,23008.0
TWSE,2026-04-07,8,2454,聯發科,11115853865.0,7645561.0,1470.0,5.0,31759.0
TWSE,2026-04-07,9,3017,奇鋐,9925106585.0,4775019.0,2030.0,40.0,13530.0
TWSE,2026-04-07,10,2303,聯電,9570362571.0,164604452.0,58.3,4.7,53525.0
TWSE,2026-04-07,11,2383,台光電,9450841170.0,3251323.0,2885.0,100.0,8648.0
TWSE,2026-04-07,12,4958,臻鼎-KY,8504362956.0,37543187.0,225.0,11.5,29830.0
TWSE,2026-04-07,13,6285,啟碁,7262125096.0,37637727.0,197.0,17.5,28791.0
TWSE,2026-04-07,14,2317,鴻海,7011119549.0,36598072.0,192.0,1.0,43824.0
TWSE,2026-04-07,15,2367,燿華,7003644413.0,95898082.0,71.7,0.2,56294.0
TWSE,2026-04-07,16,3653,健策,6919790955.0,1859509.0,3760.0,50.0,7595.0
TWSE,2026-04-07,17,1303,南亞,6752046878.0,82942085.0,80.5,3.4,48405.0
TWSE,2026-04-07,18,0050,元大台灣50,6046717969.0,80449813.0,75.3,1.35,81117.0
TWSE,2026-04-07,19,6442,光聖,5814913165.0,2764302.0,2095.0,95.0,7301.0
TWSE,2026-04-07,20,2409,友達,5720632647.0,343798881.0,16.25,0.6,77378.0
TPEx,2026-04-08,1,3105,穩懋,17095817000.0,39330000.0,440.0,33.0,28053.0
TPEx,2026-04-08,2,6274,台燿,14199900000.0,19748000.0,725.0,42.0,13693.0
TPEx,2026-04-08,3,8299,群聯,13040485000.0,7766000.0,1725.0,155.0,5774.0
TPEx,2026-04-08,4,3260,威剛,9815823500.0,25491000.0,389.0,26.0,16567.0
TPEx,2026-04-08,5,3081,聯亞,9315855000.0,4487000.0,2040.0,35.0,3961.0
TPEx,2026-04-08,6,1815,富喬,7641180000.0,69291000.0,112.0,10.0,32296.0
TPEx,2026-04-08,7,3324,雙鴻,5463675000.0,5494000.0,1005.0,87.0,4205.0
TPEx,2026-04-08,8,3491,昇達科,4871950000.0,2735000.0,1790.0,150.0,2005.0
TPEx,2026-04-08,9,6217,中探針,4830018000.0,23816000.0,195.5,-4.5,16279.0
TPEx,2026-04-08,10,6683,雍智科技,4721030000.0,3270000.0,1450.0,-30.0,2873.0
TPEx,2026-04-08,11,5347,世界,4713001000.0,36264000.0,131.0,10.0,17708.0
TPEx,2026-04-08,12,8358,金居,4520356500.0,17142000.0,267.5,24.0,10102.0
TPEx,2026-04-08,13,3211,順達,4079099000.0,10741000.0,378.5,21.5,8155.0
TPEx,2026-04-08,14,8096,擎亞,3926041300.0,39973000.0,103.0,9.0,20687.0
TPEx,2026-04-08,15,6223,旺矽,3822470000.0,900000.0,4310.0,390.0,747.0
TPEx,2026-04-08,16,1785,光洋科,3659648700.0,38325000.0,95.5,5.7,20702.0
TPEx,2026-04-08,17,3163,波若威,3375110000.0,2973000.0,1145.0,100.0,1856.0
TPEx,2026-04-08,18,3131,弘塑,2676270000.0,800000.0,3340.0,190.0,728.0
TPEx,2026-04-08,19,3529,力旺,2615780000.0,895000.0,2925.0,130.0,816.0
TPEx,2026-04-08,20,8086,宏捷科,2445803500.0,16849000.0,145.5,7.5,10697.0
TWSE,2026-04-08,1,2330,台積電,104453237705.0,53813263.0,1950.0,90.0,169595.0
TWSE,2026-04-08,2,2313,華通,33256802430.0,118089367.0,274.0,1.0,99328.0
TWSE,2026-04-08,3,3037,欣興,24845450055.0,40382195.0,620.0,56.0,47153.0
TWSE,2026-04-08,4,2454,聯發科,22563726171.0,14575742.0,1580.0,110.0,33434.0
TWSE,2026-04-08,5,2308,台達電,22158575652.0,13400336.0,1665.0,150.0,38216.0
TWSE,2026-04-08,6,2408,南亞科,20868945404.0,95259021.0,223.0,17.0,63527.0
TWSE,2026-04-08,7,8046,南電,20806340225.0,32033845.0,637.0,13.0,35331.0
TWSE,2026-04-08,8,0050,元大台灣50,18578257980.0,235675856.0,79.2,3.9,148473.0
TWSE,2026-04-08,9,2382,廣達,16450750311.0,54410413.0,307.5,18.5,48700.0
TWSE,2026-04-08,10,2344,華邦電,16118863428.0,171450402.0,95.6,6.2,93651.0
TWSE,2026-04-08,11,6285,啟碁,14110708105.0,67261729.0,216.5,19.5,52964.0
TWSE,2026-04-08,12,2317,鴻海,13389666314.0,66909375.0,201.5,9.5,49201.0
TWSE,2026-04-08,13,2455,全新,11978856858.0,40867128.0,290.5,6.0,35994.0
TWSE,2026-04-08,14,6213,聯茂,11664443442.0,60003640.0,197.0,10.0,45610.0
TWSE,2026-04-08,15,2303,聯電,9812702848.0,161796136.0,60.3,2.0,60332.0
TWSE,2026-04-08,16,3711,日月光投控,9745870611.0,25746033.0,383.0,31.0,25565.0
TWSE,2026-04-08,17,3481,群創,9502317318.0,368105745.0,26.2,2.15,104033.0
TWSE,2026-04-08,18,1303,南亞,9330802912.0,110264175.0,85.1,4.6,62012.0
TWSE,2026-04-08,19,2345,智邦,9294478295.0,5374240.0,1710.0,95.0,10819.0
TWSE,2026-04-08,20,3715,定穎投控,8541667344.0,44314167.0,194.5,13.0,36261.0
TPEx,2026-04-09,1,1815,富喬,18854914000.0,159183000.0,121.5,9.5,62274.0
TPEx,2026-04-09,2,3105,穩懋,14453669500.0,32691000.0,436.0,-4.0,24418.0
TPEx,2026-04-09,3,8299,群聯,13243335000.0,8016000.0,1615.0,-110.0,6470.0
TPEx,2026-04-09,4,3163,波若威,11348750000.0,9388000.0,1220.0,75.0,8028.0
TPEx,2026-04-09,5,8358,金居,10364620000.0,37809000.0,272.0,4.5,23676.0
TPEx,2026-04-09,6,6147,頎邦,9194830100.0,91690000.0,96.5,-2.2,43814.0
TPEx,2026-04-09,7,6274,台燿,8966050000.0,11518000.0,797.0,72.0,7600.0
TPEx,2026-04-09,8,3260,威剛,7705780000.0,20680000.0,366.0,-23.0,14630.0
TPEx,2026-04-09,9,3081,聯亞,5973310000.0,2809000.0,2105.0,65.0,2549.0
TPEx,2026-04-09,10,5289,宜鼎,5239645000.0,4618000.0,1105.0,30.0,3707.0
TPEx,2026-04-09,11,6223,旺矽,5068415000.0,1136000.0,4470.0,160.0,1026.0
TPEx,2026-04-09,12,3264,欣銓,4916834000.0,27895000.0,180.5,16.0,12050.0
TPEx,2026-04-09,13,8096,擎亞,4696707200.0,47029000.0,95.8,-7.2,26401.0
TPEx,2026-04-09,14,1785,光洋科,4423840700.0,44005000.0,105.0,9.5,21970.0
TPEx,2026-04-09,15,3324,雙鴻,4415608000.0,4417000.0,989.0,-16.0,3715.0
TPEx,2026-04-09,16,5274,信驊,4123940000.0,322000.0,12565.0,-50.0,315.0
TPEx,2026-04-09,17,3491,昇達科,4114145000.0,2296000.0,1760.0,-30.0,2047.0
TPEx,2026-04-09,18,6217,中探針,3928390500.0,19306000.0,215.0,19.5,12393.0
TPEx,2026-04-09,19,5439,高技,3147909000.0,9840000.0,327.0,22.0,6313.0
TPEx,2026-04-09,20,3529,力旺,3099605000.0,1064000.0,2870.0,-55.0,971.0
TWSE,2026-04-09,1,2330,台積電,70112621815.0,36054784.0,1955.0,5.0,90439.0
TWSE,2026-04-09,2,2313,華通,27761703370.0,98834887.0,281.5,7.5,83796.0
TWSE,2026-04-09,3,3037,欣興,27286524321.0,43182032.0,625.0,5.0,55690.0
TWSE,2026-04-09,4,2308,台達電,25310113230.0,15129409.0,1645.0,20.0,31714.0
TWSE,2026-04-09,5,2337,旺宏,24418942148.0,170630596.0,142.0,8.0,106404.0
TWSE,2026-04-09,6,3189,景碩,20436819312.0,51903063.0,387.0,7.0,59479.0
TWSE,2026-04-09,7,2408,南亞科,19157336088.0,90700533.0,205.0,18.0,99129.0
TWSE,2026-04-09,8,8046,南電,16478546591.0,24577523.0,669.0,32.0,27927.0
TWSE,2026-04-09,9,3481,群創,15861074912.0,585534130.0,26.95,0.75,175316.0
TWSE,2026-04-09,10,2367,燿華,14418977687.0,185765539.0,77.5,3.2,108708.0
TWSE,2026-04-09,11,2382,廣達,14388612997.0,46807353.0,313.0,5.5,60219.0
TWSE,2026-04-09,12,4958,臻鼎-KY,13539268837.0,51408403.0,263.5,16.0,46025.0
TWSE,2026-04-09,13,2454,聯發科,13258679011.0,8422977.0,1575.0,5.0,18210.0
TWSE,2026-04-09,14,6285,啟碁,12864492126.0,57691400.0,226.0,9.5,52887.0
TWSE,2026-04-09,15,2344,華邦電,12580381019.0,135311587.0,91.0,4.6,94997.0
TWSE,2026-04-09,16,1802,台玻,12553480867.0,203015163.0,59.5,0.5,98597.0
TWSE,2026-04-09,17,2409,友達,12355198357.0,671934540.0,18.75,1.7,103188.0
TWSE,2026-04-09,18,2360,致茂,11773540295.0,6396566.0,1840.0,115.0,9387.0
TWSE,2026-04-09,19,1303,南亞,10638754707.0,121957382.0,85.2,0.1,71271.0
TWSE,2026-04-09,20,2383,台光電,10616229620.0,3254067.0,3220.0,50.0,10305.0
TPEx,2026-04-10,1,3105,穩懋,21405502000.0,47262000.0,464.0,28.0,33516.0
TPEx,2026-04-10,2,1815,富喬,13059102000.0,116058000.0,110.0,-11.5,57368.0
TPEx,2026-04-10,3,8299,群聯,12728055000.0,7565000.0,1660.0,45.0,6273.0
TPEx,2026-04-10,4,6274,台燿,11608725000.0,14422000.0,808.0,11.0,10918.0
TPEx,2026-04-10,5,3260,威剛,7974446000.0,21207000.0,372.0,6.0,14444.0
TPEx,2026-04-10,6,8358,金居,7849876500.0,28397000.0,273.5,1.5,19417.0
TPEx,2026-04-10,7,3264,欣銓,7557470500.0,40599000.0,189.0,8.5,23747.0
TPEx,2026-04-10,8,3363,上詮,6016889000.0,7762000.0,784.0,21.0,6646.0
TPEx,2026-04-10,9,3081,聯亞,5940955000.0,2640000.0,2315.0,210.0,2200.0
TPEx,2026-04-10,10,6217,中探針,5498190000.0,23932000.0,236.5,21.5,14624.0
TPEx,2026-04-10,11,6147,頎邦,5032766500.0,47780000.0,106.0,9.5,15189.0
TPEx,2026-04-10,12,5274,信驊,5009030000.0,398000.0,12580.0,15.0,388.0
TPEx,2026-04-10,13,6683,雍智科技,4993875000.0,2977000.0,1700.0,105.0,2602.0
TPEx,2026-04-10,14,3529,力旺,4903515000.0,1628000.0,2955.0,85.0,1496.0
TPEx,2026-04-10,15,6488,環球晶,4753900500.0,9787000.0,490.5,43.0,5671.0
TPEx,2026-04-10,16,5289,宜鼎,4704155000.0,3984000.0,1155.0,50.0,3280.0
TPEx,2026-04-10,17,6223,旺矽,4626530000.0,997000.0,4620.0,150.0,945.0
TPEx,2026-04-10,18,3324,雙鴻,4069490000.0,4097000.0,990.0,1.0,3380.0
TPEx,2026-04-10,19,3131,弘塑,3960975000.0,1260000.0,3170.0,-100.0,1025.0
TPEx,2026-04-10,20,5439,高技,3934018000.0,11624000.0,334.5,7.5,8556.0
TWSE,2026-04-10,1,2330,台積電,77669362959.0,39096242.0,2000.0,45.0,125121.0
TWSE,2026-04-10,2,2337,旺宏,29701210298.0,199176478.0,146.0,4.0,113758.0
TWSE,2026-04-10,3,2313,華通,24955300161.0,87024000.0,286.0,4.5,70096.0
TWSE,2026-04-10,4,2408,南亞科,20096978788.0,93633890.0,215.0,10.0,61004.0
TWSE,2026-04-10,5,2308,台達電,19912549837.0,11557080.0,1735.0,90.0,31879.0
